url,Name,Brand,Model,Colour,Memory,Price,Availability,Website
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/2_20/relevance-desc/xx-criteria.html,"iPhone 7 - Rose Gold, 32 GB",APPLE,iPhone 7 ,32 GB,32GB,539.00,Email me when back In Stock,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/2_20/relevance-desc/xx-criteria.html,"Pixel 2 XL - 64 GB, Black & White",GOOGLE,Pixel 2 XL ,Black & White,64GB,799.00,,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/2_20/relevance-desc/xx-criteria.html,"iPhone SE - 32 GB, Rose Gold",APPLE,iPhone SE ,Rose Gold,32GB,299.00,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/2_20/relevance-desc/xx-criteria.html,"iPhone SE - 32 GB, Space Grey",APPLE,iPhone SE ,Space Grey,32GB,299.00,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/2_20/relevance-desc/xx-criteria.html,"Galaxy Note8 - 64 GB, Gold",SAMSUNG,Galaxy Note8 ,Gold,64GB,869.00,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/2_20/relevance-desc/xx-criteria.html,"Galaxy S8 - 64 GB, Black",SAMSUNG,Galaxy S8 ,Black,64GB,689.00,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/2_20/relevance-desc/xx-criteria.html,"P10 - 64 GB, Black",HUAWEI,P10 ,Black,64GB,399.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/2_20/relevance-desc/xx-criteria.html,"Galaxy S8 - 64 GB, Orchid Grey",SAMSUNG,Galaxy S8 ,Orchid Grey,64GB,689.00,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/2_20/relevance-desc/xx-criteria.html,"P8 lite 2017 - 16 GB, Gold",HUAWEI,P8 lite 2017 ,Gold,16GB,149.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/2_20/relevance-desc/xx-criteria.html,"iPhone X - 256 GB, Space Grey",APPLE,iPhone X ,Space Grey,256GB,1149.00,Email me when back In Stock,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/2_20/relevance-desc/xx-criteria.html,"3310 - 16 MB, Grey",NOKIA,3310 ,Grey,,49.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/2_20/relevance-desc/xx-criteria.html,"Galaxy S8+ - 64 GB, Black",SAMSUNG,Galaxy S8+ ,Black,64GB,779.00,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/2_20/relevance-desc/xx-criteria.html,"Xperia XA1 - 32 GB, Black",SONY,Xperia XA1 ,Black,32GB,199.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/2_20/relevance-desc/xx-criteria.html,"Galaxy A5 - 32 GB, Black",SAMSUNG,Galaxy A5 ,Black,32GB,299.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/2_20/relevance-desc/xx-criteria.html,"iPhone 7 - Jet Black, 128 GB",APPLE,iPhone 7 ,128 GB,128GB,639.00,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/2_20/relevance-desc/xx-criteria.html,"Galaxy J5 - 16 GB, Black",SAMSUNG,Galaxy J5 ,Black,16GB,239.99,Email me when back In Stock,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/3_20/relevance-desc/xx-criteria.html,"Pixel 2 - 64 GB, Clearly White",GOOGLE,Pixel 2 ,Clearly White,64GB,629.00,Email me when back In Stock,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/3_20/relevance-desc/xx-criteria.html,"iPhone X - 64 GB, Silver",APPLE,iPhone X ,Silver,64GB,999.00,Email me when back In Stock,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/3_20/relevance-desc/xx-criteria.html,"iPhone 7 - Silver, 32 GB",APPLE,iPhone 7 ,32 GB,32GB,539.00,Email me when back In Stock,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/3_20/relevance-desc/xx-criteria.html,"iPhone 7 Plus - Black, 128 GB",APPLE,iPhone 7 Plus ,128 GB,128GB,749.00,Email me when back In Stock,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/3_20/relevance-desc/xx-criteria.html,"8 - 64 GB, Silver",NOKIA,8 ,Silver,64GB,499.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/3_20/relevance-desc/xx-criteria.html,"KEYone - 64 GB, Black",BLACKBERRY,KEYone ,Black,64GB,549.00,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/3_20/relevance-desc/xx-criteria.html,Galaxy S7 edge - Gold,SAMSUNG,Galaxy S7 edge ,,64GB,499.00,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/3_20/relevance-desc/xx-criteria.html,OneTouch 10.16G - Black,ALCATEL,OneTouch 10.16G ,,,22.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/3_20/relevance-desc/xx-criteria.html,"iPhone X - 64 GB, Space Grey",APPLE,iPhone X ,Space Grey,64GB,999.00,Email me when back In Stock,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/3_20/relevance-desc/xx-criteria.html,"iPhone SE - 32 GB, Silver",APPLE,iPhone SE ,Silver,32GB,299.00,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/3_20/relevance-desc/xx-criteria.html,"iPhone 7 - Gold, 32 GB",APPLE,iPhone 7 ,32 GB,32GB,539.00,Email me when back In Stock,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/3_20/relevance-desc/xx-criteria.html,"Pixel 2 XL - 128 GB, Black & White",GOOGLE,Pixel 2 XL ,Black & White,128GB,899.00,,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/3_20/relevance-desc/xx-criteria.html,"G5 Plus - 32 GB, Luna Grey",MOTO,G5 Plus ,Luna Grey,32GB,269.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/3_20/relevance-desc/xx-criteria.html,"iPhone 7 - Black, 128 GB",APPLE,iPhone 7 ,128 GB,128GB,639.00,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/3_20/relevance-desc/xx-criteria.html,Galaxy S7 edge - Black,SAMSUNG,Galaxy S7 edge ,,64GB,499.00,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/3_20/relevance-desc/xx-criteria.html,"Galaxy Note8 - 64 GB, Black",SAMSUNG,Galaxy Note8 ,Black,64GB,869.00,Email me when back In Stock,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/3_20/relevance-desc/xx-criteria.html,"Galaxy A3 (2017) - 16 GB, Black",SAMSUNG,Galaxy A3 (2017) ,Black,16GB,239.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/3_20/relevance-desc/xx-criteria.html,"iPhone 7 Plus - Jet Black, 32 GB",APPLE,iPhone 7 Plus ,32 GB,32GB,699.00,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/3_20/relevance-desc/xx-criteria.html,"Xperia L1 - 16 GB, Black",SONY,Xperia L1 ,Black,16GB,169.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/3_20/relevance-desc/xx-criteria.html,"Pixi 4 (4"") - 4 GB, Black",ALCATEL,"Pixi 4 (4"") ",Black,4GB,59.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/4_20/relevance-desc/xx-criteria.html,"G5 - 16 GB, Grey",MOTO,G5 ,Grey,16GB,169.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/4_20/relevance-desc/xx-criteria.html,"POP 4 - 8 GB, Black",ALCATEL,POP 4 ,Black,8GB,89.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/4_20/relevance-desc/xx-criteria.html,"iPhone X - 256 GB, Silver",APPLE,iPhone X ,Silver,256GB,1149.00,Email me when back In Stock,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/4_20/relevance-desc/xx-criteria.html,"iPhone 7 - Gold, 128 GB",APPLE,iPhone 7 ,128 GB,128GB,639.00,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/4_20/relevance-desc/xx-criteria.html,"P10 Plus - 128 GB, Black",HUAWEI,P10 Plus ,Black,128GB,499.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/4_20/relevance-desc/xx-criteria.html,"Pixel 2 XL - 128 GB, Just Black",GOOGLE,Pixel 2 XL ,Just Black,128GB,899.00,,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/4_20/relevance-desc/xx-criteria.html,"Xperia XZ Premium - 64 GB, Black",SONY,Xperia XZ Premium ,Black,64GB,649.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/4_20/relevance-desc/xx-criteria.html,Galaxy S7 edge - Blue,SAMSUNG,Galaxy S7 edge ,,64GB,499.00,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/4_20/relevance-desc/xx-criteria.html,"iPhone 7 - Silver, 128 GB",APPLE,iPhone 7 ,128 GB,128GB,639.00,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/4_20/relevance-desc/xx-criteria.html,"Galaxy S8 - 64 GB, Coral Blue",SAMSUNG,Galaxy S8 ,Coral Blue,64GB,689.00,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/4_20/relevance-desc/xx-criteria.html,"iPhone SE - 128 GB, Gold",APPLE,iPhone SE ,Gold,128GB,399.00,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/4_20/relevance-desc/xx-criteria.html,"Galaxy J3 2017 - 16 GB, Gold",SAMSUNG,Galaxy J3 2017 ,Gold,16GB,199.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/4_20/relevance-desc/xx-criteria.html,"Xperia XA1 - 32 GB, Gold",SONY,Xperia XA1 ,Gold,32GB,199.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/4_20/relevance-desc/xx-criteria.html,"G5 - 16 GB, Gold",MOTO,G5 ,Gold,16GB,169.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/4_20/relevance-desc/xx-criteria.html,"Galaxy S8+ - 64 GB, Orchid Grey",SAMSUNG,Galaxy S8+ ,Orchid Grey,64GB,779.00,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/4_20/relevance-desc/xx-criteria.html,"Pixel 2 - 128 GB, Just Black",GOOGLE,Pixel 2 ,Just Black,128GB,729.00,Email me when back In Stock,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/4_20/relevance-desc/xx-criteria.html,"P10 - 64 GB, Gold",HUAWEI,P10 ,Gold,64GB,399.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/4_20/relevance-desc/xx-criteria.html,"Moto G5 Plus - 32 GB, Fine Gold",MOTO,Moto G5 Plus ,Fine Gold,32GB,269.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/4_20/relevance-desc/xx-criteria.html,Galaxy S7 - Black,SAMSUNG,Galaxy S7 ,,32GB,529.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/4_20/relevance-desc/xx-criteria.html,"Pixel 2 - 128 GB, Clearly White",GOOGLE,Pixel 2 ,Clearly White,128GB,729.00,,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/5_20/relevance-desc/xx-criteria.html,"Galaxy J3 2017 - 16 GB, Black",SAMSUNG,Galaxy J3 2017 ,Black,16GB,199.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/5_20/relevance-desc/xx-criteria.html,"8 - 64 GB, Blue",NOKIA,8 ,Blue,64GB,499.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/5_20/relevance-desc/xx-criteria.html,"Xperia XZ - 32 GB, Black",SONY,Xperia XZ ,Black,32GB,499.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/5_20/relevance-desc/xx-criteria.html,"Galaxy S8+ - 64 GB, Coral Blue",SAMSUNG,Galaxy S8+ ,Coral Blue,64GB,779.00,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/5_20/relevance-desc/xx-criteria.html,"iPhone 7 - Jet Black, 32 GB",APPLE,iPhone 7 ,32 GB,32GB,549.00,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/5_20/relevance-desc/xx-criteria.html,"iPhone 7 - Rose Gold, 128 GB",APPLE,iPhone 7 ,128 GB,128GB,639.00,Email me when back In Stock,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/5_20/relevance-desc/xx-criteria.html,"iPhone SE - 128 GB, Space Grey",APPLE,iPhone SE ,Space Grey,128GB,399.00,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/5_20/relevance-desc/xx-criteria.html,"Galaxy A3 (2017) - 16 GB, Gold",SAMSUNG,Galaxy A3 (2017) ,Gold,16GB,239.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/5_20/relevance-desc/xx-criteria.html,"Xperia E5 - 16 GB, Black",SONY,Xperia E5 ,Black,16GB,139.99,Email me when back In Stock,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/5_20/relevance-desc/xx-criteria.html,"Elite x3 - 64 GB, Black",HP,Elite x3 ,Black,64GB,679.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/5_20/relevance-desc/xx-criteria.html,Galaxy S7 - Gold,SAMSUNG,Galaxy S7 ,,32GB,529.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/5_20/relevance-desc/xx-criteria.html,"Galaxy A5 - 32 GB, Gold",SAMSUNG,Galaxy A5 ,Gold,32GB,299.99,,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/5_20/relevance-desc/xx-criteria.html,"iPhone 7 - Silver, 256 GB",APPLE,iPhone 7 ,256 GB,256GB,759.00,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/5_20/relevance-desc/xx-criteria.html,"iPhone 7 - 128 GB, Red",APPLE,iPhone 7 ,Red,128GB,699.00,Email me when back In Stock,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/5_20/relevance-desc/xx-criteria.html,"iPhone SE - 32 GB, Gold",APPLE,iPhone SE ,Gold,32GB,299.00,Email me when back In Stock,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/5_20/relevance-desc/xx-criteria.html,"iPhone 7 - Black, 256 GB",APPLE,iPhone 7 ,256 GB,256GB,759.00,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/5_20/relevance-desc/xx-criteria.html,"iPhone 7 - Gold, 256 GB",APPLE,iPhone 7 ,256 GB,256GB,759.00,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/5_20/relevance-desc/xx-criteria.html,"Elite x3 with Dock - 64 GB, Black",HP,Elite x3 with Dock ,Black,64GB,699.99,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/5_20/relevance-desc/xx-criteria.html,"iPhone 7 - Rose Gold, 256 GB",APPLE,iPhone 7 ,256 GB,256GB,759.00,FREE collection from store,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/5_20/relevance-desc/xx-criteria.html,"iPhone SE - 128 GB, Rose Gold",APPLE,iPhone SE ,Rose Gold,128GB,399.00,Email me when back In Stock,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/6_20/relevance-desc/xx-criteria.html,"GSM20FZ Frozen Phone - 16 GB, Blue",LEXIBOOK,GSM20FZ Frozen Phone ,Blue,16GB,24.99,,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/6_20/relevance-desc/xx-criteria.html,"iPhone SE - 128 GB, Silver",APPLE,iPhone SE ,Silver,128GB,399.00,Email me when back In Stock,Currys
http://www.currys.co.uk/gbuk/phones-broadband-and-sat-nav/mobile-phones-and-accessories/mobile-phones/362_3412_32041_xx_xx/6_20/relevance-desc/xx-criteria.html,GSM20DES Despicable Me - Blue & Yellow,LEXIBOOK,GSM20DES Despicable Me ,,,24.99,,Currys
